podNumber,timestamp,consumptionKwh,productionKwh
CH1008400000000000000000000012349,2025-10-18 15:00,0.85,0.0
CH1008400000000000000000000012350,2025-10-18 15:00,0.82,0.18
CH1008400000000000000000000012351,2025-10-18 15:00,0.51,0.0
CH1008400000000000000000000012352,2025-10-18 15:00,0.76,0.0
CH1008400000000000000000000012353,2025-10-18 15:00,0.88,0.65
CH1008400000000000000000000012354,2025-10-18 15:00,0.68,0.0
CH1008400000000000000000000012355,2025-10-18 15:00,0.53,0.49
CH1008400000000000000000000012356,2025-10-18 15:00,0.67,0.0
CH1008400000000000000000000012345,2025-10-18 16:00,0.38,0.09
CH1008400000000000000000000012346,2025-10-18 16:00,0.54,0.23
CH1008400000000000000000000012347,2025-10-18 16:00,0.72,0.0
CH1008400000000000000000000012348,2025-10-18 16:00,0.7,0.48
CH1008400000000000000000000012349,2025-10-18 16:00,0.76,0.0
CH1008400000000000000000000012350,2025-10-18 16:00,0.69,0.11
CH1008400000000000000000000012351,2025-10-18 16:00,0.77,0.0
CH1008400000000000000000000012352,2025-10-18 16:00,0.65,0.0
CH1008400000000000000000000012353,2025-10-18 16:00,0.65,0.25
CH1008400000000000000000000012354,2025-10-18 16:00,0.48,0.0
CH1008400000000000000000000012355,2025-10-18 16:00,0.55,0.23
CH1008400000000000000000000012356,2025-10-18 16:00,0.61,0.0
CH1008400000000000000000000012345,2025-10-18 17:00,1.64,0.07
CH1008400000000000000000000012346,2025-10-18 17:00,1.37,0.07
CH1008400000000000000000000012347,2025-10-18 17:00,0.84,0.0
CH1008400000000000000000000012348,2025-10-18 17:00,1.66,0.06
CH1008400000000000000000000012349,2025-10-18 17:00,1.41,0.0
CH1008400000000000000000000012350,2025-10-18 17:00,1.43,0.04
CH1008400000000000000000000012351,2025-10-18 17:00,0.78,0.0
CH1008400000000000000000000012352,2025-10-18 17:00,1.62,0.0
CH1008400000000000000000000012353,2025-10-18 17:00,1.26,0.06
CH1008400000000000000000000012354,2025-10-18 17:00,1.27,0.0
CH1008400000000000000000000012355,2025-10-18 17:00,1.13,0.05
CH1008400000000000000000000012356,2025-10-18 17:00,1.53,0.0
CH1008400000000000000000000012345,2025-10-18 18:00,1.42,0.0
CH1008400000000000000000000012346,2025-10-18 18:00,1.04,0.0
CH1008400000000000000000000012347,2025-10-18 18:00,1.32,0.0
CH1008400000000000000000000012348,2025-10-18 18:00,1.47,0.0
CH1008400000000000000000000012349,2025-10-18 18:00,1.15,0.0
CH1008400000000000000000000012350,2025-10-18 18:00,1.51,0.0
CH1008400000000000000000000012351,2025-10-18 18:00,1.46,0.0
CH1008400000000000000000000012352,2025-10-18 18:00,1.77,0.0
CH1008400000000000000000000012353,2025-10-18 18:00,2.04,0.0
CH1008400000000000000000000012354,2025-10-18 18:00,1.71,0.0
CH1008400000000000000000000012355,2025-10-18 18:00,1.19,0.0
CH1008400000000000000000000012356,2025-10-18 18:00,1.29,0.0
CH1008400000000000000000000012345,2025-10-18 19:00,1.83,0.0
CH1008400000000000000000000012346,2025-10-18 19:00,0.94,0.0
CH1008400000000000000000000012347,2025-10-18 19:00,1.1,0.0
CH1008400000000000000000000012348,2025-10-18 19:00,1.35,0.0
CH1008400000000000000000000012349,2025-10-18 19:00,1.05,0.0
CH1008400000000000000000000012350,2025-10-18 19:00,0.98,0.0
CH1008400000000000000000000012351,2025-10-18 19:00,1.5,0.0
CH1008400000000000000000000012352,2025-10-18 19:00,1.97,0.0
CH1008400000000000000000000012353,2025-10-18 19:00,1.81,0.0
CH1008400000000000000000000012354,2025-10-18 19:00,1.44,0.0
CH1008400000000000000000000012355,2025-10-18 19:00,1.4,0.0
CH1008400000000000000000000012356,2025-10-18 19:00,0.87,0.0
CH1008400000000000000000000012345,2025-10-18 20:00,1.49,0.0
CH1008400000000000000000000012346,2025-10-18 20:00,1.04,0.0
CH1008400000000000000000000012347,2025-10-18 20:00,1.54,0.0
CH1008400000000000000000000012348,2025-10-18 20:00,1.34,0.0
CH1008400000000000000000000012349,2025-10-18 20:00,1.34,0.0
CH1008400000000000000000000012350,2025-10-18 20:00,0.88,0.0
CH1008400000000000000000000012351,2025-10-18 20:00,1.43,0.0
CH1008400000000000000000000012352,2025-10-18 20:00,0.84,0.0
CH1008400000000000000000000012353,2025-10-18 20:00,1.36,0.0
CH1008400000000000000000000012354,2025-10-18 20:00,1.12,0.0
CH1008400000000000000000000012355,2025-10-18 20:00,0.88,0.0
CH1008400000000000000000000012356,2025-10-18 20:00,0.89,0.0
CH1008400000000000000000000012345,2025-10-18 21:00,0.96,0.0
CH1008400000000000000000000012346,2025-10-18 21:00,0.66,0.0
CH1008400000000000000000000012347,2025-10-18 21:00,0.86,0.0
CH1008400000000000000000000012348,2025-10-18 21:00,0.51,0.0
CH1008400000000000000000000012349,2025-10-18 21:00,0.78,0.0
CH1008400000000000000000000012350,2025-10-18 21:00,1.03,0.0
CH1008400000000000000000000012351,2025-10-18 21:00,0.65,0.0
CH1008400000000000000000000012352,2025-10-18 21:00,0.72,0.0
CH1008400000000000000000000012353,2025-10-18 21:00,0.83,0.0
CH1008400000000000000000000012354,2025-10-18 21:00,0.5,0.0
CH1008400000000000000000000012355,2025-10-18 21:00,0.65,0.0
CH1008400000000000000000000012356,2025-10-18 21:00,0.69,0.0
CH1008400000000000000000000012345,2025-10-18 22:00,0.73,0.0
CH1008400000000000000000000012346,2025-10-18 22:00,0.91,0.0
CH1008400000000000000000000012347,2025-10-18 22:00,0.62,0.0
CH1008400000000000000000000012348,2025-10-18 22:00,0.85,0.0
CH1008400000000000000000000012349,2025-10-18 22:00,0.53,0.0
CH1008400000000000000000000012350,2025-10-18 22:00,0.63,0.0
CH1008400000000000000000000012351,2025-10-18 22:00,0.59,0.0
CH1008400000000000000000000012352,2025-10-18 22:00,1.04,0.0
CH1008400000000000000000000012353,2025-10-18 22:00,0.7,0.0
CH1008400000000000000000000012354,2025-10-18 22:00,0.69,0.0
CH1008400000000000000000000012355,2025-10-18 22:00,0.45,0.0
CH1008400000000000000000000012356,2025-10-18 22:00,0.95,0.0
CH1008400000000000000000000012345,2025-10-18 23:00,0.61,0.0
CH1008400000000000000000000012346,2025-10-18 23:00,0.97,0.0
CH1008400000000000000000000012347,2025-10-18 23:00,0.7,0.0
CH1008400000000000000000000012348,2025-10-18 23:00,0.53,0.0
CH1008400000000000000000000012349,2025-10-18 23:00,0.65,0.0
CH1008400000000000000000000012350,2025-10-18 23:00,0.67,0.0
CH1008400000000000000000000012351,2025-10-18 23:00,0.62,0.0
CH1008400000000000000000000012352,2025-10-18 23:00,0.52,0.0
CH1008400000000000000000000012353,2025-10-18 23:00,0.8,0.0
CH1008400000000000000000000012354,2025-10-18 23:00,0.58,0.0
CH1008400000000000000000000012355,2025-10-18 23:00,0.67,0.0
CH1008400000000000000000000012356,2025-10-18 23:00,0.61,0.0
CH1008400000000000000000000012345,2025-10-19 00:00,0.24,0.0
CH1008400000000000000000000012346,2025-10-19 00:00,0.43,0.0
CH1008400000000000000000000012347,2025-10-19 00:00,0.26,0.0
CH1008400000000000000000000012348,2025-10-19 00:00,0.24,0.0
CH1008400000000000000000000012349,2025-10-19 00:00,0.3,0.0
CH1008400000000000000000000012350,2025-10-19 00:00,0.37,0.0
CH1008400000000000000000000012351,2025-10-19 00:00,0.46,0.0
CH1008400000000000000000000012352,2025-10-19 00:00,0.4,0.0
CH1008400000000000000000000012353,2025-10-19 00:00,0.27,0.0
CH1008400000000000000000000012354,2025-10-19 00:00,0.23,0.0
CH1008400000000000000000000012355,2025-10-19 00:00,0.4,0.0
CH1008400000000000000000000012356,2025-10-19 00:00,0.44,0.0
CH1008400000000000000000000012345,2025-10-19 01:00,0.45,0.0
CH1008400000000000000000000012346,2025-10-19 01:00,0.3,0.0
CH1008400000000000000000000012347,2025-10-19 01:00,0.49,0.0
CH1008400000000000000000000012348,2025-10-19 01:00,0.34,0.0
CH1008400000000000000000000012349,2025-10-19 01:00,0.28,0.0
CH1008400000000000000000000012350,2025-10-19 01:00,0.56,0.0
CH1008400000000000000000000012351,2025-10-19 01:00,0.35,0.0
CH1008400000000000000000000012352,2025-10-19 01:00,0.29,0.0
CH1008400000000000000000000012353,2025-10-19 01:00,0.31,0.0
CH1008400000000000000000000012354,2025-10-19 01:00,0.31,0.0
CH1008400000000000000000000012355,2025-10-19 01:00,0.29,0.0
CH1008400000000000000000000012356,2025-10-19 01:00,0.32,0.0
CH1008400000000000000000000012345,2025-10-19 02:00,0.19,0.0
CH1008400000000000000000000012346,2025-10-19 02:00,0.38,0.0
CH1008400000000000000000000012347,2025-10-19 02:00,0.49,0.0
CH1008400000000000000000000012348,2025-10-19 02:00,0.47,0.0
CH1008400000000000000000000012349,2025-10-19 02:00,0.48,0.0
CH1008400000000000000000000012350,2025-10-19 02:00,0.24,0.0
CH1008400000000000000000000012351,2025-10-19 02:00,0.43,0.0
CH1008400000000000000000000012352,2025-10-19 02:00,0.23,0.0
CH1008400000000000000000000012353,2025-10-19 02:00,0.26,0.0
CH1008400000000000000000000012354,2025-10-19 02:00,0.33,0.0
CH1008400000000000000000000012355,2025-10-19 02:00,0.3,0.0
CH1008400000000000000000000012356,2025-10-19 02:00,0.29,0.0
CH1008400000000000000000000012345,2025-10-19 03:00,0.32,0.0
CH1008400000000000000000000012346,2025-10-19 03:00,0.32,0.0
CH1008400000000000000000000012347,2025-10-19 03:00,0.26,0.0
CH1008400000000000000000000012348,2025-10-19 03:00,0.44,0.0
CH1008400000000000000000000012349,2025-10-19 03:00,0.43,0.0
CH1008400000000000000000000012350,2025-10-19 03:00,0.29,0.0
CH1008400000000000000000000012351,2025-10-19 03:00,0.46,0.0
CH1008400000000000000000000012352,2025-10-19 03:00,0.22,0.0
CH1008400000000000000000000012353,2025-10-19 03:00,0.27,0.0
CH1008400000000000000000000012354,2025-10-19 03:00,0.35,0.0
CH1008400000000000000000000012355,2025-10-19 03:00,0.29,0.0
CH1008400000000000000000000012356,2025-10-19 03:00,0.4,0.0
CH1008400000000000000000000012345,2025-10-19 04:00,0.16,0.0
CH1008400000000000000000000012346,2025-10-19 04:00,0.38,0.0
CH1008400000000000000000000012347,2025-10-19 04:00,0.28,0.0
CH1008400000000000000000000012348,2025-10-19 04:00,0.31,0.0
CH1008400000000000000000000012349,2025-10-19 04:00,0.27,0.0
CH1008400000000000000000000012350,2025-10-19 04:00,0.33,0.0
CH1008400000000000000000000012351,2025-10-19 04:00,0.25,0.0
CH1008400000000000000000000012352,2025-10-19 04:00,0.4,0.0
CH1008400000000000000000000012353,2025-10-19 04:00,0.46,0.0
CH1008400000000000000000000012354,2025-10-19 04:00,0.54,0.0
CH1008400000000000000000000012355,2025-10-19 04:00,0.26,0.0
CH1008400000000000000000000012356,2025-10-19 04:00,0.42,0.0
CH1008400000000000000000000012345,2025-10-19 05:00,0.36,0.0
CH1008400000000000000000000012346,2025-10-19 05:00,0.43,0.0
CH1008400000000000000000000012347,2025-10-19 05:00,0.31,0.0
CH1008400000000000000000000012348,2025-10-19 05:00,0.39,0.0
CH1008400000000000000000000012349,2025-10-19 05:00,0.36,0.0
CH1008400000000000000000000012350,2025-10-19 05:00,0.36,0.0
CH1008400000000000000000000012351,2025-10-19 05:00,0.44,0.0
CH1008400000000000000000000012352,2025-10-19 05:00,0.24,0.0
CH1008400000000000000000000012353,2025-10-19 05:00,0.34,0.0
CH1008400000000000000000000012354,2025-10-19 05:00,0.25,0.0
CH1008400000000000000000000012355,2025-10-19 05:00,0.26,0.0
CH1008400000000000000000000012356,2025-10-19 05:00,0.35,0.0
CH1008400000000000000000000012345,2025-10-19 06:00,0.88,0.0
CH1008400000000000000000000012346,2025-10-19 06:00,0.56,0.0
CH1008400000000000000000000012347,2025-10-19 06:00,0.95,0.0
CH1008400000000000000000000012348,2025-10-19 06:00,0.68,0.0
CH1008400000000000000000000012349,2025-10-19 06:00,0.67,0.0
CH1008400000000000000000000012350,2025-10-19 06:00,0.88,0.0
CH1008400000000000000000000012351,2025-10-19 06:00,0.59,0.0
CH1008400000000000000000000012352,2025-10-19 06:00,0.83,0.0
CH1008400000000000000000000012353,2025-10-19 06:00,1.33,0.0
CH1008400000000000000000000012354,2025-10-19 06:00,0.49,0.0
CH1008400000000000000000000012355,2025-10-19 06:00,0.8,0.0
CH1008400000000000000000000012356,2025-10-19 06:00,0.94,0.0
CH1008400000000000000000000012345,2025-10-19 07:00,0.65,0.04
CH1008400000000000000000000012346,2025-10-19 07:00,0.74,0.02
CH1008400000000000000000000012347,2025-10-19 07:00,1.18,0.0
CH1008400000000000000000000012348,2025-10-19 07:00,1.15,0.05
CH1008400000000000000000000012349,2025-10-19 07:00,0.84,0.0
CH1008400000000000000000000012350,2025-10-19 07:00,0.67,0.04
CH1008400000000000000000000012351,2025-10-19 07:00,0.7,0.0
CH1008400000000000000000000012352,2025-10-19 07:00,1.09,0.0
CH1008400000000000000000000012353,2025-10-19 07:00,1.37,0.02
CH1008400000000000000000000012354,2025-10-19 07:00,0.71,0.0
CH1008400000000000000000000012355,2025-10-19 07:00,0.9,0.02
CH1008400000000000000000000012356,2025-10-19 07:00,0.89,0.0
CH1008400000000000000000000012345,2025-10-19 08:00,0.69,0.13
CH1008400000000000000000000012346,2025-10-19 08:00,0.66,0.06
CH1008400000000000000000000012347,2025-10-19 08:00,1.02,0.0
CH1008400000000000000000000012348,2025-10-19 08:00,0.85,0.08
CH1008400000000000000000000012349,2025-10-19 08:00,1.12,0.0
CH1008400000000000000000000012350,2025-10-19 08:00,0.91,0.07
CH1008400000000000000000000012351,2025-10-19 08:00,0.71,0.0
CH1008400000000000000000000012352,2025-10-19 08:00,0.91,0.0
CH1008400000000000000000000012353,2025-10-19 08:00,0.97,0.17
CH1008400000000000000000000012354,2025-10-19 08:00,0.82,0.0
CH1008400000000000000000000012355,2025-10-19 08:00,0.8,0.08
CH1008400000000000000000000012356,2025-10-19 08:00,1.1,0.0
CH1008400000000000000000000012345,2025-10-19 09:00,0.57,0.18
CH1008400000000000000000000012346,2025-10-19 09:00,0.69,0.18
CH1008400000000000000000000012347,2025-10-19 09:00,0.45,0.0
CH1008400000000000000000000012348,2025-10-19 09:00,0.7,0.53
CH1008400000000000000000000012349,2025-10-19 09:00,0.41,0.0
CH1008400000000000000000000012350,2025-10-19 09:00,0.48,0.19
CH1008400000000000000000000012351,2025-10-19 09:00,0.41,0.0
CH1008400000000000000000000012352,2025-10-19 09:00,0.89,0.0
CH1008400000000000000000000012353,2025-10-19 09:00,0.4,0.45
CH1008400000000000000000000012354,2025-10-19 09:00,0.58,0.0
CH1008400000000000000000000012355,2025-10-19 09:00,0.68,0.18
CH1008400000000000000000000012356,2025-10-19 09:00,0.78,0.0
CH1008400000000000000000000012345,2025-10-19 10:00,0.82,0.21
CH1008400000000000000000000012346,2025-10-19 10:00,0.69,0.35
CH1008400000000000000000000012347,2025-10-19 10:00,0.85,0.0
CH1008400000000000000000000012348,2025-10-19 10:00,0.41,0.77
CH1008400000000000000000000012349,2025-10-19 10:00,0.72,0.0
CH1008400000000000000000000012350,2025-10-19 10:00,0.48,0.31
CH1008400000000000000000000012351,2025-10-19 10:00,0.92,0.0
CH1008400000000000000000000012352,2025-10-19 10:00,0.5,0.0
CH1008400000000000000000000012353,2025-10-19 10:00,0.91,0.6
CH1008400000000000000000000012354,2025-10-19 10:00,0.8,0.0
CH1008400000000000000000000012355,2025-10-19 10:00,0.49,0.44
CH1008400000000000000000000012356,2025-10-19 10:00,0.46,0.0
CH1008400000000000000000000012345,2025-10-19 11:00,0.4,0.84
CH1008400000000000000000000012346,2025-10-19 11:00,0.83,0.39
CH1008400000000000000000000012347,2025-10-19 11:00,0.66,0.0
CH1008400000000000000000000012348,2025-10-19 11:00,0.87,0.75
CH1008400000000000000000000012349,2025-10-19 11:00,0.5,0.0
CH1008400000000000000000000012350,2025-10-19 11:00,0.68,0.57
CH1008400000000000000000000012351,2025-10-19 11:00,0.53,0.0
CH1008400000000000000000000012352,2025-10-19 11:00,0.55,0.0
CH1008400000000000000000000012353,2025-10-19 11:00,0.54,0.52
CH1008400000000000000000000012354,2025-10-19 11:00,0.56,0.0
CH1008400000000000000000000012355,2025-10-19 11:00,0.8,0.6
CH1008400000000000000000000012356,2025-10-19 11:00,0.8,0.0
CH1008400000000000000000000012345,2025-10-19 12:00,0.49,0.38
CH1008400000000000000000000012346,2025-10-19 12:00,0.88,0.23
CH1008400000000000000000000012347,2025-10-19 12:00,1.06,0.0
CH1008400000000000000000000012348,2025-10-19 12:00,0.61,1.11
CH1008400000000000000000000012349,2025-10-19 12:00,0.72,0.0
CH1008400000000000000000000012350,2025-10-19 12:00,0.76,0.23
CH1008400000000000000000000012351,2025-10-19 12:00,0.83,0.0
CH1008400000000000000000000012352,2025-10-19 12:00,1.17,0.0
CH1008400000000000000000000012353,2025-10-19 12:00,0.78,0.39
CH1008400000000000000000000012354,2025-10-19 12:00,0.77,0.0
CH1008400000000000000000000012355,2025-10-19 12:00,0.64,0.67
CH1008400000000000000000000012356,2025-10-19 12:00,0.6,0.0
CH1008400000000000000000000012345,2025-10-19 13:00,0.78,0.97
CH1008400000000000000000000012346,2025-10-19 13:00,1.0,0.29
CH1008400000000000000000000012347,2025-10-19 13:00,0.73,0.0
CH1008400000000000000000000012348,2025-10-19 13:00,0.96,0.62
CH1008400000000000000000000012349,2025-10-19 13:00,0.78,0.0
CH1008400000000000000000000012350,2025-10-19 13:00,0.85,0.62
CH1008400000000000000000000012351,2025-10-19 13:00,0.82,0.0
CH1008400000000000000000000012352,2025-10-19 13:00,0.86,0.0
CH1008400000000000000000000012353,2025-10-19 13:00,0.87,0.45
CH1008400000000000000000000012354,2025-10-19 13:00,0.64,0.0
CH1008400000000000000000000012355,2025-10-19 13:00,0.95,0.61
CH1008400000000000000000000012356,2025-10-19 13:00,0.62,0.0
CH1008400000000000000000000012345,2025-10-19 14:00,0.5,0.81
CH1008400000000000000000000012346,2025-10-19 14:00,0.48,0.19
CH1008400000000000000000000012347,2025-10-19 14:00,0.92,0.0
CH1008400000000000000000000012348,2025-10-19 14:00,0.7,0.83
CH1008400000000000000000000012349,2025-10-19 14:00,0.52,0.0
CH1008400000000000000000000012350,2025-10-19 14:00,0.53,0.25
CH1008400000000000000000000012351,2025-10-19 14:00,0.64,0.0
CH1008400000000000000000000012352,2025-10-19 14:00,0.62,0.0
CH1008400000000000000000000012353,2025-10-19 14:00,0.37,0.51
CH1008400000000000000000000012354,2025-10-19 14:00,0.52,0.0
CH1008400000000000000000000012355,2025-10-19 14:00,0.57,0.7
CH1008400000000000000000000012356,2025-10-19 14:00,0.46,0.0
CH1008400000000000000000000012345,2025-10-19 15:00,0.67,0.56
CH1008400000000000000000000012346,2025-10-19 15:00,0.96,0.22
CH1008400000000000000000000012347,2025-10-19 15:00,0.53,0.0
CH1008400000000000000000000012348,2025-10-19 15:00,0.93,0.74
CH1008400000000000000000000012349,2025-10-19 15:00,0.54,0.0
CH1008400000000000000000000012350,2025-10-19 15:00,0.54,0.3
CH1008400000000000000000000012351,2025-10-19 15:00,0.63,0.0
CH1008400000000000000000000012352,2025-10-19 15:00,0.76,0.0
CH1008400000000000000000000012353,2025-10-19 15:00,0.38,0.4
CH1008400000000000000000000012354,2025-10-19 15:00,0.73,0.0
CH1008400000000000000000000012355,2025-10-19 15:00,0.41,0.35
CH1008400000000000000000000012356,2025-10-19 15:00,0.49,0.0
CH1008400000000000000000000012345,2025-10-19 16:00,0.61,0.31
CH1008400000000000000000000012346,2025-10-19 16:00,0.69,0.09
CH1008400000000000000000000012347,2025-10-19 16:00,0.62,0.0
CH1008400000000000000000000012348,2025-10-19 16:00,0.77,0.33
CH1008400000000000000000000012349,2025-10-19 16:00,0.6,0.0
CH1008400000000000000000000012350,2025-10-19 16:00,0.57,0.09
CH1008400000000000000000000012351,2025-10-19 16:00,0.54,0.0
CH1008400000000000000000000012352,2025-10-19 16:00,0.54,0.0
CH1008400000000000000000000012353,2025-10-19 16:00,0.67,0.23
CH1008400000000000000000000012354,2025-10-19 16:00,0.43,0.0
CH1008400000000000000000000012355,2025-10-19 16:00,0.74,0.25
CH1008400000000000000000000012356,2025-10-19 16:00,0.47,0.0
CH1008400000000000000000000012345,2025-10-19 17:00,1.38,0.08
CH1008400000000000000000000012346,2025-10-19 17:00,2.02,0.07
CH1008400000000000000000000012347,2025-10-19 17:00,1.36,0.0
CH1008400000000000000000000012348,2025-10-19 17:00,1.12,0.14
CH1008400000000000000000000012349,2025-10-19 17:00,1.38,0.0
CH1008400000000000000000000012350,2025-10-19 17:00,2.04,0.04
CH1008400000000000000000000012351,2025-10-19 17:00,1.49,0.0
CH1008400000000000000000000012352,2025-10-19 17:00,1.53,0.0
CH1008400000000000000000000012353,2025-10-19 17:00,1.35,0.08
CH1008400000000000000000000012354,2025-10-19 17:00,1.11,0.0
CH1008400000000000000000000012355,2025-10-19 17:00,1.28,0.03
CH1008400000000000000000000012356,2025-10-19 17:00,1.15,0.0
CH1008400000000000000000000012345,2025-10-19 18:00,1.53,0.0
CH1008400000000000000000000012346,2025-10-19 18:00,1.29,0.0
CH1008400000000000000000000012347,2025-10-19 18:00,1.65,0.0
CH1008400000000000000000000012348,2025-10-19 18:00,1.73,0.0
CH1008400000000000000000000012349,2025-10-19 18:00,1.13,0.0
CH1008400000000000000000000012350,2025-10-19 18:00,1.76,0.0
CH1008400000000000000000000012351,2025-10-19 18:00,1.06,0.0
CH1008400000000000000000000012352,2025-10-19 18:00,0.91,0.0
CH1008400000000000000000000012353,2025-10-19 18:00,1.8,0.0
CH1008400000000000000000000012354,2025-10-19 18:00,1.22,0.0
CH1008400000000000000000000012355,2025-10-19 18:00,0.84,0.0
CH1008400000000000000000000012356,2025-10-19 18:00,1.46,0.0
CH1008400000000000000000000012345,2025-10-19 19:00,2.0,0.0
CH1008400000000000000000000012346,2025-10-19 19:00,1.94,0.0
CH1008400000000000000000000012347,2025-10-19 19:00,1.84,0.0
CH1008400000000000000000000012348,2025-10-19 19:00,1.28,0.0
CH1008400000000000000000000012349,2025-10-19 19:00,0.85,0.0
CH1008400000000000000000000012350,2025-10-19 19:00,1.46,0.0
CH1008400000000000000000000012351,2025-10-19 19:00,2.05,0.0
CH1008400000000000000000000012352,2025-10-19 19:00,1.65,0.0
CH1008400000000000000000000012353,2025-10-19 19:00,0.86,0.0
CH1008400000000000000000000012354,2025-10-19 19:00,0.81,0.0
CH1008400000000000000000000012355,2025-10-19 19:00,1.3,0.0
CH1008400000000000000000000012356,2025-10-19 19:00,1.42,0.0
CH1008400000000000000000000012345,2025-10-19 20:00,0.95,0.0
CH1008400000000000000000000012346,2025-10-19 20:00,1.41,0.0
CH1008400000000000000000000012347,2025-10-19 20:00,1.23,0.0
CH1008400000000000000000000012348,2025-10-19 20:00,1.78,0.0
CH1008400000000000000000000012349,2025-10-19 20:00,1.44,0.0
CH1008400000000000000000000012350,2025-10-19 20:00,1.6,0.0
CH1008400000000000000000000012351,2025-10-19 20:00,0.85,0.0
CH1008400000000000000000000012352,2025-10-19 20:00,1.13,0.0
CH1008400000000000000000000012353,2025-10-19 20:00,1.0,0.0
CH1008400000000000000000000012354,2025-10-19 20:00,1.03,0.0
CH1008400000000000000000000012355,2025-10-19 20:00,1.82,0.0
CH1008400000000000000000000012356,2025-10-19 20:00,1.6,0.0
CH1008400000000000000000000012345,2025-10-19 21:00,0.54,0.0
CH1008400000000000000000000012346,2025-10-19 21:00,0.75,0.0
CH1008400000000000000000000012347,2025-10-19 21:00,0.44,0.0
CH1008400000000000000000000012348,2025-10-19 21:00,0.68,0.0
CH1008400000000000000000000012349,2025-10-19 21:00,1.01,0.0
CH1008400000000000000000000012350,2025-10-19 21:00,0.5,0.0
CH1008400000000000000000000012351,2025-10-19 21:00,0.72,0.0
CH1008400000000000000000000012352,2025-10-19 21:00,0.84,0.0
CH1008400000000000000000000012353,2025-10-19 21:00,0.58,0.0
CH1008400000000000000000000012354,2025-10-19 21:00,0.72,0.0
CH1008400000000000000000000012355,2025-10-19 21:00,0.97,0.0
CH1008400000000000000000000012356,2025-10-19 21:00,0.69,0.0
CH1008400000000000000000000012345,2025-10-19 22:00,0.62,0.0
CH1008400000000000000000000012346,2025-10-19 22:00,0.45,0.0
CH1008400000000000000000000012347,2025-10-19 22:00,0.77,0.0
CH1008400000000000000000000012348,2025-10-19 22:00,0.78,0.0
CH1008400000000000000000000012349,2025-10-19 22:00,0.63,0.0
CH1008400000000000000000000012350,2025-10-19 22:00,0.85,0.0
CH1008400000000000000000000012351,2025-10-19 22:00,0.73,0.0
CH1008400000000000000000000012352,2025-10-19 22:00,0.81,0.0
CH1008400000000000000000000012353,2025-10-19 22:00,0.91,0.0
CH1008400000000000000000000012354,2025-10-19 22:00,0.88,0.0
CH1008400000000000000000000012355,2025-10-19 22:00,0.72,0.0
CH1008400000000000000000000012356,2025-10-19 22:00,0.52,0.0
CH1008400000000000000000000012345,2025-10-19 23:00,0.63,0.0
CH1008400000000000000000000012346,2025-10-19 23:00,0.83,0.0
CH1008400000000000000000000012347,2025-10-19 23:00,0.47,0.0
CH1008400000000000000000000012348,2025-10-19 23:00,0.7,0.0
CH1008400000000000000000000012349,2025-10-19 23:00,0.57,0.0
CH1008400000000000000000000012350,2025-10-19 23:00,0.77,0.0
CH1008400000000000000000000012351,2025-10-19 23:00,0.6,0.0
CH1008400000000000000000000012352,2025-10-19 23:00,0.48,0.0
CH1008400000000000000000000012353,2025-10-19 23:00,0.98,0.0
CH1008400000000000000000000012354,2025-10-19 23:00,0.71,0.0
CH1008400000000000000000000012355,2025-10-19 23:00,0.7,0.0
CH1008400000000000000000000012356,2025-10-19 23:00,0.5,0.0
CH1008400000000000000000000012345,2025-10-20 00:00,0.27,0.0
CH1008400000000000000000000012346,2025-10-20 00:00,0.39,0.0
CH1008400000000000000000000012347,2025-10-20 00:00,0.18,0.0
CH1008400000000000000000000012348,2025-10-20 00:00,0.28,0.0
CH1008400000000000000000000012349,2025-10-20 00:00,0.28,0.0
CH1008400000000000000000000012350,2025-10-20 00:00,0.25,0.0
CH1008400000000000000000000012351,2025-10-20 00:00,0.38,0.0
CH1008400000000000000000000012352,2025-10-20 00:00,0.2,0.0
CH1008400000000000000000000012353,2025-10-20 00:00,0.31,0.0
CH1008400000000000000000000012354,2025-10-20 00:00,0.41,0.0
CH1008400000000000000000000012355,2025-10-20 00:00,0.32,0.0
CH1008400000000000000000000012356,2025-10-20 00:00,0.34,0.0
CH1008400000000000000000000012345,2025-10-20 01:00,0.41,0.0
CH1008400000000000000000000012346,2025-10-20 01:00,0.4,0.0
CH1008400000000000000000000012347,2025-10-20 01:00,0.2,0.0
CH1008400000000000000000000012348,2025-10-20 01:00,0.27,0.0
CH1008400000000000000000000012349,2025-10-20 01:00,0.27,0.0
CH1008400000000000000000000012350,2025-10-20 01:00,0.21,0.0
CH1008400000000000000000000012351,2025-10-20 01:00,0.41,0.0
CH1008400000000000000000000012352,2025-10-20 01:00,0.3,0.0
CH1008400000000000000000000012353,2025-10-20 01:00,0.2,0.0
CH1008400000000000000000000012354,2025-10-20 01:00,0.26,0.0
CH1008400000000000000000000012355,2025-10-20 01:00,0.19,0.0
CH1008400000000000000000000012356,2025-10-20 01:00,0.38,0.0
CH1008400000000000000000000012345,2025-10-20 02:00,0.2,0.0
CH1008400000000000000000000012346,2025-10-20 02:00,0.21,0.0
CH1008400000000000000000000012347,2025-10-20 02:00,0.33,0.0
CH1008400000000000000000000012348,2025-10-20 02:00,0.29,0.0
CH1008400000000000000000000012349,2025-10-20 02:00,0.24,0.0
CH1008400000000000000000000012350,2025-10-20 02:00,0.31,0.0
CH1008400000000000000000000012351,2025-10-20 02:00,0.26,0.0
