podNumber,timestamp,consumptionKwh,productionKwh
CH1008400000000000000000000012350,2026-01-03 22:00,0.81,0.0
CH1008400000000000000000000012351,2026-01-03 22:00,0.65,0.0
CH1008400000000000000000000012352,2026-01-03 22:00,0.88,0.0
CH1008400000000000000000000012353,2026-01-03 22:00,0.65,0.0
CH1008400000000000000000000012354,2026-01-03 22:00,1.0,0.0
CH1008400000000000000000000012355,2026-01-03 22:00,0.69,0.0
CH1008400000000000000000000012356,2026-01-03 22:00,0.82,0.0
CH1008400000000000000000000012345,2026-01-03 23:00,0.62,0.0
CH1008400000000000000000000012346,2026-01-03 23:00,0.54,0.0
CH1008400000000000000000000012347,2026-01-03 23:00,0.79,0.0
CH1008400000000000000000000012348,2026-01-03 23:00,1.08,0.0
CH1008400000000000000000000012349,2026-01-03 23:00,0.69,0.0
CH1008400000000000000000000012350,2026-01-03 23:00,0.94,0.0
CH1008400000000000000000000012351,2026-01-03 23:00,0.64,0.0
CH1008400000000000000000000012352,2026-01-03 23:00,0.82,0.0
CH1008400000000000000000000012353,2026-01-03 23:00,0.63,0.0
CH1008400000000000000000000012354,2026-01-03 23:00,0.8,0.0
CH1008400000000000000000000012355,2026-01-03 23:00,0.52,0.0
CH1008400000000000000000000012356,2026-01-03 23:00,0.62,0.0
CH1008400000000000000000000012345,2026-01-04 00:00,0.53,0.0
CH1008400000000000000000000012346,2026-01-04 00:00,0.28,0.0
CH1008400000000000000000000012347,2026-01-04 00:00,0.31,0.0
CH1008400000000000000000000012348,2026-01-04 00:00,0.41,0.0
CH1008400000000000000000000012349,2026-01-04 00:00,0.4,0.0
CH1008400000000000000000000012350,2026-01-04 00:00,0.29,0.0
CH1008400000000000000000000012351,2026-01-04 00:00,0.61,0.0
CH1008400000000000000000000012352,2026-01-04 00:00,0.4,0.0
CH1008400000000000000000000012353,2026-01-04 00:00,0.35,0.0
CH1008400000000000000000000012354,2026-01-04 00:00,0.53,0.0
CH1008400000000000000000000012355,2026-01-04 00:00,0.34,0.0
CH1008400000000000000000000012356,2026-01-04 00:00,0.32,0.0
CH1008400000000000000000000012345,2026-01-04 01:00,0.55,0.0
CH1008400000000000000000000012346,2026-01-04 01:00,0.27,0.0
CH1008400000000000000000000012347,2026-01-04 01:00,0.47,0.0
CH1008400000000000000000000012348,2026-01-04 01:00,0.45,0.0
CH1008400000000000000000000012349,2026-01-04 01:00,0.48,0.0
CH1008400000000000000000000012350,2026-01-04 01:00,0.56,0.0
CH1008400000000000000000000012351,2026-01-04 01:00,0.33,0.0
CH1008400000000000000000000012352,2026-01-04 01:00,0.53,0.0
CH1008400000000000000000000012353,2026-01-04 01:00,0.36,0.0
CH1008400000000000000000000012354,2026-01-04 01:00,0.3,0.0
CH1008400000000000000000000012355,2026-01-04 01:00,0.29,0.0
CH1008400000000000000000000012356,2026-01-04 01:00,0.28,0.0
CH1008400000000000000000000012345,2026-01-04 02:00,0.36,0.0
CH1008400000000000000000000012346,2026-01-04 02:00,0.4,0.0
CH1008400000000000000000000012347,2026-01-04 02:00,0.29,0.0
CH1008400000000000000000000012348,2026-01-04 02:00,0.35,0.0
CH1008400000000000000000000012349,2026-01-04 02:00,0.44,0.0
CH1008400000000000000000000012350,2026-01-04 02:00,0.34,0.0
CH1008400000000000000000000012351,2026-01-04 02:00,0.42,0.0
CH1008400000000000000000000012352,2026-01-04 02:00,0.42,0.0
CH1008400000000000000000000012353,2026-01-04 02:00,0.36,0.0
CH1008400000000000000000000012354,2026-01-04 02:00,0.35,0.0
CH1008400000000000000000000012355,2026-01-04 02:00,0.25,0.0
CH1008400000000000000000000012356,2026-01-04 02:00,0.33,0.0
CH1008400000000000000000000012345,2026-01-04 03:00,0.3,0.0
CH1008400000000000000000000012346,2026-01-04 03:00,0.32,0.0
CH1008400000000000000000000012347,2026-01-04 03:00,0.47,0.0
CH1008400000000000000000000012348,2026-01-04 03:00,0.38,0.0
CH1008400000000000000000000012349,2026-01-04 03:00,0.35,0.0
CH1008400000000000000000000012350,2026-01-04 03:00,0.24,0.0
CH1008400000000000000000000012351,2026-01-04 03:00,0.27,0.0
CH1008400000000000000000000012352,2026-01-04 03:00,0.53,0.0
CH1008400000000000000000000012353,2026-01-04 03:00,0.28,0.0
CH1008400000000000000000000012354,2026-01-04 03:00,0.39,0.0
CH1008400000000000000000000012355,2026-01-04 03:00,0.36,0.0
CH1008400000000000000000000012356,2026-01-04 03:00,0.48,0.0
CH1008400000000000000000000012345,2026-01-04 04:00,0.37,0.0
CH1008400000000000000000000012346,2026-01-04 04:00,0.31,0.0
CH1008400000000000000000000012347,2026-01-04 04:00,0.36,0.0
CH1008400000000000000000000012348,2026-01-04 04:00,0.22,0.0
CH1008400000000000000000000012349,2026-01-04 04:00,0.53,0.0
CH1008400000000000000000000012350,2026-01-04 04:00,0.34,0.0
CH1008400000000000000000000012351,2026-01-04 04:00,0.4,0.0
CH1008400000000000000000000012352,2026-01-04 04:00,0.53,0.0
CH1008400000000000000000000012353,2026-01-04 04:00,0.45,0.0
CH1008400000000000000000000012354,2026-01-04 04:00,0.36,0.0
CH1008400000000000000000000012355,2026-01-04 04:00,0.37,0.0
CH1008400000000000000000000012356,2026-01-04 04:00,0.53,0.0
CH1008400000000000000000000012345,2026-01-04 05:00,0.38,0.0
CH1008400000000000000000000012346,2026-01-04 05:00,0.4,0.0
CH1008400000000000000000000012347,2026-01-04 05:00,0.3,0.0
CH1008400000000000000000000012348,2026-01-04 05:00,0.61,0.0
CH1008400000000000000000000012349,2026-01-04 05:00,0.5,0.0
CH1008400000000000000000000012350,2026-01-04 05:00,0.24,0.0
CH1008400000000000000000000012351,2026-01-04 05:00,0.34,0.0
CH1008400000000000000000000012352,2026-01-04 05:00,0.35,0.0
CH1008400000000000000000000012353,2026-01-04 05:00,0.54,0.0
CH1008400000000000000000000012354,2026-01-04 05:00,0.36,0.0
CH1008400000000000000000000012355,2026-01-04 05:00,0.39,0.0
CH1008400000000000000000000012356,2026-01-04 05:00,0.44,0.0
CH1008400000000000000000000012345,2026-01-04 06:00,1.02,0.0
CH1008400000000000000000000012346,2026-01-04 06:00,1.19,0.0
CH1008400000000000000000000012347,2026-01-04 06:00,1.47,0.0
CH1008400000000000000000000012348,2026-01-04 06:00,0.79,0.0
CH1008400000000000000000000012349,2026-01-04 06:00,1.11,0.0
CH1008400000000000000000000012350,2026-01-04 06:00,0.94,0.0
CH1008400000000000000000000012351,2026-01-04 06:00,0.7,0.0
CH1008400000000000000000000012352,2026-01-04 06:00,0.76,0.0
CH1008400000000000000000000012353,2026-01-04 06:00,1.06,0.0
CH1008400000000000000000000012354,2026-01-04 06:00,0.99,0.0
CH1008400000000000000000000012355,2026-01-04 06:00,1.15,0.0
CH1008400000000000000000000012356,2026-01-04 06:00,0.75,0.0
CH1008400000000000000000000012345,2026-01-04 07:00,1.06,0.0
CH1008400000000000000000000012346,2026-01-04 07:00,0.74,0.0
CH1008400000000000000000000012347,2026-01-04 07:00,0.68,0.0
CH1008400000000000000000000012348,2026-01-04 07:00,0.82,0.0
CH1008400000000000000000000012349,2026-01-04 07:00,1.09,0.0
CH1008400000000000000000000012350,2026-01-04 07:00,1.54,0.0
CH1008400000000000000000000012351,2026-01-04 07:00,0.76,0.0
CH1008400000000000000000000012352,2026-01-04 07:00,1.09,0.0
CH1008400000000000000000000012353,2026-01-04 07:00,1.18,0.0
CH1008400000000000000000000012354,2026-01-04 07:00,0.88,0.0
CH1008400000000000000000000012355,2026-01-04 07:00,1.33,0.0
CH1008400000000000000000000012356,2026-01-04 07:00,0.62,0.0
CH1008400000000000000000000012345,2026-01-04 08:00,0.82,0.01
CH1008400000000000000000000012346,2026-01-04 08:00,1.03,0.01
CH1008400000000000000000000012347,2026-01-04 08:00,0.88,0.0
CH1008400000000000000000000012348,2026-01-04 08:00,0.65,0.01
CH1008400000000000000000000012349,2026-01-04 08:00,1.16,0.0
CH1008400000000000000000000012350,2026-01-04 08:00,0.84,0.01
CH1008400000000000000000000012351,2026-01-04 08:00,0.95,0.0
CH1008400000000000000000000012352,2026-01-04 08:00,1.06,0.0
CH1008400000000000000000000012353,2026-01-04 08:00,0.72,0.02
CH1008400000000000000000000012354,2026-01-04 08:00,0.99,0.0
CH1008400000000000000000000012355,2026-01-04 08:00,0.84,0.01
CH1008400000000000000000000012356,2026-01-04 08:00,0.82,0.0
CH1008400000000000000000000012345,2026-01-04 09:00,0.41,0.06
CH1008400000000000000000000012346,2026-01-04 09:00,0.42,0.02
CH1008400000000000000000000012347,2026-01-04 09:00,0.78,0.0
CH1008400000000000000000000012348,2026-01-04 09:00,0.82,0.04
CH1008400000000000000000000012349,2026-01-04 09:00,0.49,0.0
CH1008400000000000000000000012350,2026-01-04 09:00,0.47,0.03
CH1008400000000000000000000012351,2026-01-04 09:00,0.56,0.0
CH1008400000000000000000000012352,2026-01-04 09:00,0.78,0.0
CH1008400000000000000000000012353,2026-01-04 09:00,0.67,0.04
CH1008400000000000000000000012354,2026-01-04 09:00,0.88,0.0
CH1008400000000000000000000012355,2026-01-04 09:00,0.62,0.05
CH1008400000000000000000000012356,2026-01-04 09:00,0.55,0.0
CH1008400000000000000000000012345,2026-01-04 10:00,0.84,0.06
CH1008400000000000000000000012346,2026-01-04 10:00,0.56,0.06
CH1008400000000000000000000012347,2026-01-04 10:00,0.69,0.0
CH1008400000000000000000000012348,2026-01-04 10:00,0.85,0.18
CH1008400000000000000000000012349,2026-01-04 10:00,0.48,0.0
CH1008400000000000000000000012350,2026-01-04 10:00,0.63,0.06
CH1008400000000000000000000012351,2026-01-04 10:00,0.78,0.0
CH1008400000000000000000000012352,2026-01-04 10:00,0.53,0.0
CH1008400000000000000000000012353,2026-01-04 10:00,0.83,0.16
CH1008400000000000000000000012354,2026-01-04 10:00,0.76,0.0
CH1008400000000000000000000012355,2026-01-04 10:00,0.64,0.1
CH1008400000000000000000000012356,2026-01-04 10:00,0.76,0.0
CH1008400000000000000000000012345,2026-01-04 11:00,0.44,0.11
CH1008400000000000000000000012346,2026-01-04 11:00,0.38,0.12
CH1008400000000000000000000012347,2026-01-04 11:00,0.94,0.0
CH1008400000000000000000000012348,2026-01-04 11:00,0.72,0.19
CH1008400000000000000000000012349,2026-01-04 11:00,0.68,0.0
CH1008400000000000000000000012350,2026-01-04 11:00,0.44,0.13
CH1008400000000000000000000012351,2026-01-04 11:00,0.42,0.0
CH1008400000000000000000000012352,2026-01-04 11:00,0.54,0.0
CH1008400000000000000000000012353,2026-01-04 11:00,0.7,0.12
CH1008400000000000000000000012354,2026-01-04 11:00,0.85,0.0
CH1008400000000000000000000012355,2026-01-04 11:00,0.67,0.07
CH1008400000000000000000000012356,2026-01-04 11:00,0.69,0.0
CH1008400000000000000000000012345,2026-01-04 12:00,1.14,0.12
CH1008400000000000000000000012346,2026-01-04 12:00,1.01,0.09
CH1008400000000000000000000012347,2026-01-04 12:00,0.99,0.0
CH1008400000000000000000000012348,2026-01-04 12:00,0.9,0.13
CH1008400000000000000000000012349,2026-01-04 12:00,0.68,0.0
CH1008400000000000000000000012350,2026-01-04 12:00,1.09,0.07
CH1008400000000000000000000012351,2026-01-04 12:00,0.83,0.0
CH1008400000000000000000000012352,2026-01-04 12:00,0.55,0.0
CH1008400000000000000000000012353,2026-01-04 12:00,1.2,0.22
CH1008400000000000000000000012354,2026-01-04 12:00,0.67,0.0
CH1008400000000000000000000012355,2026-01-04 12:00,1.11,0.17
CH1008400000000000000000000012356,2026-01-04 12:00,1.1,0.0
CH1008400000000000000000000012345,2026-01-04 13:00,0.87,0.13
CH1008400000000000000000000012346,2026-01-04 13:00,1.09,0.09
CH1008400000000000000000000012347,2026-01-04 13:00,0.8,0.0
CH1008400000000000000000000012348,2026-01-04 13:00,0.83,0.12
CH1008400000000000000000000012349,2026-01-04 13:00,0.78,0.0
CH1008400000000000000000000012350,2026-01-04 13:00,0.73,0.12
CH1008400000000000000000000012351,2026-01-04 13:00,0.84,0.0
CH1008400000000000000000000012352,2026-01-04 13:00,0.75,0.0
CH1008400000000000000000000012353,2026-01-04 13:00,0.69,0.27
CH1008400000000000000000000012354,2026-01-04 13:00,0.7,0.0
CH1008400000000000000000000012355,2026-01-04 13:00,0.83,0.14
CH1008400000000000000000000012356,2026-01-04 13:00,0.98,0.0
CH1008400000000000000000000012345,2026-01-04 14:00,0.97,0.14
CH1008400000000000000000000012346,2026-01-04 14:00,0.71,0.08
CH1008400000000000000000000012347,2026-01-04 14:00,0.73,0.0
CH1008400000000000000000000012348,2026-01-04 14:00,0.49,0.13
CH1008400000000000000000000012349,2026-01-04 14:00,0.83,0.0
CH1008400000000000000000000012350,2026-01-04 14:00,0.63,0.11
CH1008400000000000000000000012351,2026-01-04 14:00,0.48,0.0
CH1008400000000000000000000012352,2026-01-04 14:00,0.78,0.0
CH1008400000000000000000000012353,2026-01-04 14:00,0.66,0.21
CH1008400000000000000000000012354,2026-01-04 14:00,0.53,0.0
CH1008400000000000000000000012355,2026-01-04 14:00,0.6,0.07
CH1008400000000000000000000012356,2026-01-04 14:00,0.72,0.0
CH1008400000000000000000000012345,2026-01-04 15:00,0.62,0.05
CH1008400000000000000000000012346,2026-01-04 15:00,0.61,0.08
CH1008400000000000000000000012347,2026-01-04 15:00,0.8,0.0
CH1008400000000000000000000012348,2026-01-04 15:00,0.97,0.06
CH1008400000000000000000000012349,2026-01-04 15:00,0.6,0.0
CH1008400000000000000000000012350,2026-01-04 15:00,0.57,0.06
CH1008400000000000000000000012351,2026-01-04 15:00,0.73,0.0
CH1008400000000000000000000012352,2026-01-04 15:00,0.78,0.0
CH1008400000000000000000000012353,2026-01-04 15:00,0.7,0.13
CH1008400000000000000000000012354,2026-01-04 15:00,0.58,0.0
CH1008400000000000000000000012355,2026-01-04 15:00,0.8,0.04
CH1008400000000000000000000012356,2026-01-04 15:00,0.74,0.0
CH1008400000000000000000000012345,2026-01-04 16:00,0.99,0.02
CH1008400000000000000000000012346,2026-01-04 16:00,0.68,0.02
CH1008400000000000000000000012347,2026-01-04 16:00,0.75,0.0
CH1008400000000000000000000012348,2026-01-04 16:00,0.49,0.05
CH1008400000000000000000000012349,2026-01-04 16:00,0.73,0.0
CH1008400000000000000000000012350,2026-01-04 16:00,0.42,0.02
CH1008400000000000000000000012351,2026-01-04 16:00,0.86,0.0
CH1008400000000000000000000012352,2026-01-04 16:00,0.63,0.0
CH1008400000000000000000000012353,2026-01-04 16:00,0.42,0.02
CH1008400000000000000000000012354,2026-01-04 16:00,0.67,0.0
CH1008400000000000000000000012355,2026-01-04 16:00,0.43,0.02
CH1008400000000000000000000012356,2026-01-04 16:00,0.66,0.0
CH1008400000000000000000000012345,2026-01-04 17:00,1.69,0.0
CH1008400000000000000000000012346,2026-01-04 17:00,0.97,0.0
CH1008400000000000000000000012347,2026-01-04 17:00,1.29,0.0
CH1008400000000000000000000012348,2026-01-04 17:00,1.37,0.0
CH1008400000000000000000000012349,2026-01-04 17:00,1.48,0.0
CH1008400000000000000000000012350,2026-01-04 17:00,0.87,0.0
CH1008400000000000000000000012351,2026-01-04 17:00,1.39,0.0
CH1008400000000000000000000012352,2026-01-04 17:00,1.7,0.0
CH1008400000000000000000000012353,2026-01-04 17:00,1.09,0.0
CH1008400000000000000000000012354,2026-01-04 17:00,1.57,0.0
CH1008400000000000000000000012355,2026-01-04 17:00,2.1,0.0
CH1008400000000000000000000012356,2026-01-04 17:00,1.98,0.0
CH1008400000000000000000000012345,2026-01-04 18:00,1.05,0.0
CH1008400000000000000000000012346,2026-01-04 18:00,1.24,0.0
CH1008400000000000000000000012347,2026-01-04 18:00,1.1,0.0
CH1008400000000000000000000012348,2026-01-04 18:00,1.55,0.0
CH1008400000000000000000000012349,2026-01-04 18:00,1.03,0.0
CH1008400000000000000000000012350,2026-01-04 18:00,1.67,0.0
CH1008400000000000000000000012351,2026-01-04 18:00,1.26,0.0
CH1008400000000000000000000012352,2026-01-04 18:00,1.41,0.0
CH1008400000000000000000000012353,2026-01-04 18:00,1.33,0.0
CH1008400000000000000000000012354,2026-01-04 18:00,1.21,0.0
CH1008400000000000000000000012355,2026-01-04 18:00,2.09,0.0
CH1008400000000000000000000012356,2026-01-04 18:00,1.74,0.0
CH1008400000000000000000000012345,2026-01-04 19:00,2.09,0.0
CH1008400000000000000000000012346,2026-01-04 19:00,1.19,0.0
CH1008400000000000000000000012347,2026-01-04 19:00,1.04,0.0
CH1008400000000000000000000012348,2026-01-04 19:00,1.42,0.0
CH1008400000000000000000000012349,2026-01-04 19:00,1.68,0.0
CH1008400000000000000000000012350,2026-01-04 19:00,1.8,0.0
CH1008400000000000000000000012351,2026-01-04 19:00,1.11,0.0
CH1008400000000000000000000012352,2026-01-04 19:00,1.63,0.0
CH1008400000000000000000000012353,2026-01-04 19:00,1.3,0.0
CH1008400000000000000000000012354,2026-01-04 19:00,1.56,0.0
CH1008400000000000000000000012355,2026-01-04 19:00,1.43,0.0
CH1008400000000000000000000012356,2026-01-04 19:00,1.19,0.0
CH1008400000000000000000000012345,2026-01-04 20:00,1.75,0.0
CH1008400000000000000000000012346,2026-01-04 20:00,1.73,0.0
CH1008400000000000000000000012347,2026-01-04 20:00,1.4,0.0
CH1008400000000000000000000012348,2026-01-04 20:00,1.4,0.0
CH1008400000000000000000000012349,2026-01-04 20:00,1.17,0.0
CH1008400000000000000000000012350,2026-01-04 20:00,1.74,0.0
CH1008400000000000000000000012351,2026-01-04 20:00,1.29,0.0
CH1008400000000000000000000012352,2026-01-04 20:00,1.98,0.0
CH1008400000000000000000000012353,2026-01-04 20:00,1.5,0.0
CH1008400000000000000000000012354,2026-01-04 20:00,1.47,0.0
CH1008400000000000000000000012355,2026-01-04 20:00,2.13,0.0
CH1008400000000000000000000012356,2026-01-04 20:00,1.38,0.0
CH1008400000000000000000000012345,2026-01-04 21:00,0.6,0.0
CH1008400000000000000000000012346,2026-01-04 21:00,0.87,0.0
CH1008400000000000000000000012347,2026-01-04 21:00,1.02,0.0
CH1008400000000000000000000012348,2026-01-04 21:00,0.58,0.0
CH1008400000000000000000000012349,2026-01-04 21:00,0.93,0.0
CH1008400000000000000000000012350,2026-01-04 21:00,0.97,0.0
CH1008400000000000000000000012351,2026-01-04 21:00,0.74,0.0
CH1008400000000000000000000012352,2026-01-04 21:00,0.6,0.0
CH1008400000000000000000000012353,2026-01-04 21:00,0.49,0.0
CH1008400000000000000000000012354,2026-01-04 21:00,0.88,0.0
CH1008400000000000000000000012355,2026-01-04 21:00,0.62,0.0
CH1008400000000000000000000012356,2026-01-04 21:00,0.63,0.0
CH1008400000000000000000000012345,2026-01-04 22:00,0.73,0.0
CH1008400000000000000000000012346,2026-01-04 22:00,0.97,0.0
CH1008400000000000000000000012347,2026-01-04 22:00,0.84,0.0
CH1008400000000000000000000012348,2026-01-04 22:00,1.05,0.0
CH1008400000000000000000000012349,2026-01-04 22:00,0.92,0.0
CH1008400000000000000000000012350,2026-01-04 22:00,0.7,0.0
CH1008400000000000000000000012351,2026-01-04 22:00,0.71,0.0
CH1008400000000000000000000012352,2026-01-04 22:00,0.58,0.0
CH1008400000000000000000000012353,2026-01-04 22:00,0.56,0.0
CH1008400000000000000000000012354,2026-01-04 22:00,0.89,0.0
CH1008400000000000000000000012355,2026-01-04 22:00,0.69,0.0
CH1008400000000000000000000012356,2026-01-04 22:00,0.55,0.0
CH1008400000000000000000000012345,2026-01-04 23:00,0.56,0.0
CH1008400000000000000000000012346,2026-01-04 23:00,0.69,0.0
CH1008400000000000000000000012347,2026-01-04 23:00,0.68,0.0
CH1008400000000000000000000012348,2026-01-04 23:00,0.71,0.0
CH1008400000000000000000000012349,2026-01-04 23:00,0.99,0.0
CH1008400000000000000000000012350,2026-01-04 23:00,1.04,0.0
CH1008400000000000000000000012351,2026-01-04 23:00,0.82,0.0
CH1008400000000000000000000012352,2026-01-04 23:00,0.8,0.0
CH1008400000000000000000000012353,2026-01-04 23:00,0.46,0.0
CH1008400000000000000000000012354,2026-01-04 23:00,0.95,0.0
CH1008400000000000000000000012355,2026-01-04 23:00,0.75,0.0
CH1008400000000000000000000012356,2026-01-04 23:00,0.98,0.0
CH1008400000000000000000000012345,2026-01-05 00:00,0.52,0.0
CH1008400000000000000000000012346,2026-01-05 00:00,0.25,0.0
CH1008400000000000000000000012347,2026-01-05 00:00,0.46,0.0
CH1008400000000000000000000012348,2026-01-05 00:00,0.34,0.0
CH1008400000000000000000000012349,2026-01-05 00:00,0.45,0.0
CH1008400000000000000000000012350,2026-01-05 00:00,0.37,0.0
CH1008400000000000000000000012351,2026-01-05 00:00,0.3,0.0
CH1008400000000000000000000012352,2026-01-05 00:00,0.25,0.0
CH1008400000000000000000000012353,2026-01-05 00:00,0.44,0.0
CH1008400000000000000000000012354,2026-01-05 00:00,0.32,0.0
CH1008400000000000000000000012355,2026-01-05 00:00,0.31,0.0
CH1008400000000000000000000012356,2026-01-05 00:00,0.41,0.0
CH1008400000000000000000000012345,2026-01-05 01:00,0.36,0.0
CH1008400000000000000000000012346,2026-01-05 01:00,0.37,0.0
CH1008400000000000000000000012347,2026-01-05 01:00,0.41,0.0
CH1008400000000000000000000012348,2026-01-05 01:00,0.22,0.0
CH1008400000000000000000000012349,2026-01-05 01:00,0.48,0.0
CH1008400000000000000000000012350,2026-01-05 01:00,0.59,0.0
CH1008400000000000000000000012351,2026-01-05 01:00,0.41,0.0
CH1008400000000000000000000012352,2026-01-05 01:00,0.25,0.0
CH1008400000000000000000000012353,2026-01-05 01:00,0.41,0.0
CH1008400000000000000000000012354,2026-01-05 01:00,0.48,0.0
CH1008400000000000000000000012355,2026-01-05 01:00,0.47,0.0
CH1008400000000000000000000012356,2026-01-05 01:00,0.4,0.0
CH1008400000000000000000000012345,2026-01-05 02:00,0.47,0.0
CH1008400000000000000000000012346,2026-01-05 02:00,0.26,0.0
CH1008400000000000000000000012347,2026-01-05 02:00,0.31,0.0
CH1008400000000000000000000012348,2026-01-05 02:00,0.27,0.0
CH1008400000000000000000000012349,2026-01-05 02:00,0.37,0.0
CH1008400000000000000000000012350,2026-01-05 02:00,0.38,0.0
CH1008400000000000000000000012351,2026-01-05 02:00,0.37,0.0
CH1008400000000000000000000012352,2026-01-05 02:00,0.34,0.0
CH1008400000000000000000000012353,2026-01-05 02:00,0.28,0.0
CH1008400000000000000000000012354,2026-01-05 02:00,0.4,0.0
CH1008400000000000000000000012355,2026-01-05 02:00,0.35,0.0
CH1008400000000000000000000012356,2026-01-05 02:00,0.22,0.0
CH1008400000000000000000000012345,2026-01-05 03:00,0.36,0.0
CH1008400000000000000000000012346,2026-01-05 03:00,0.3,0.0
CH1008400000000000000000000012347,2026-01-05 03:00,0.46,0.0
CH1008400000000000000000000012348,2026-01-05 03:00,0.52,0.0
CH1008400000000000000000000012349,2026-01-05 03:00,0.27,0.0
CH1008400000000000000000000012350,2026-01-05 03:00,0.42,0.0
CH1008400000000000000000000012351,2026-01-05 03:00,0.23,0.0
CH1008400000000000000000000012352,2026-01-05 03:00,0.38,0.0
CH1008400000000000000000000012353,2026-01-05 03:00,0.54,0.0
CH1008400000000000000000000012354,2026-01-05 03:00,0.39,0.0
CH1008400000000000000000000012355,2026-01-05 03:00,0.22,0.0
CH1008400000000000000000000012356,2026-01-05 03:00,0.41,0.0
CH1008400000000000000000000012345,2026-01-05 04:00,0.41,0.0
CH1008400000000000000000000012346,2026-01-05 04:00,0.32,0.0
CH1008400000000000000000000012347,2026-01-05 04:00,0.49,0.0
CH1008400000000000000000000012348,2026-01-05 04:00,0.32,0.0
CH1008400000000000000000000012349,2026-01-05 04:00,0.35,0.0
CH1008400000000000000000000012350,2026-01-05 04:00,0.43,0.0
CH1008400000000000000000000012351,2026-01-05 04:00,0.42,0.0
CH1008400000000000000000000012352,2026-01-05 04:00,0.39,0.0
CH1008400000000000000000000012353,2026-01-05 04:00,0.27,0.0
CH1008400000000000000000000012354,2026-01-05 04:00,0.43,0.0
CH1008400000000000000000000012355,2026-01-05 04:00,0.59,0.0
CH1008400000000000000000000012356,2026-01-05 04:00,0.32,0.0
CH1008400000000000000000000012345,2026-01-05 05:00,0.55,0.0
CH1008400000000000000000000012346,2026-01-05 05:00,0.42,0.0
CH1008400000000000000000000012347,2026-01-05 05:00,0.41,0.0
CH1008400000000000000000000012348,2026-01-05 05:00,0.32,0.0
CH1008400000000000000000000012349,2026-01-05 05:00,0.29,0.0
CH1008400000000000000000000012350,2026-01-05 05:00,0.25,0.0
CH1008400000000000000000000012351,2026-01-05 05:00,0.49,0.0
CH1008400000000000000000000012352,2026-01-05 05:00,0.36,0.0
CH1008400000000000000000000012353,2026-01-05 05:00,0.49,0.0
CH1008400000000000000000000012354,2026-01-05 05:00,0.42,0.0
CH1008400000000000000000000012355,2026-01-05 05:00,0.35,0.0
CH1008400000000000000000000012356,2026-01-05 05:00,0.35,0.0
CH1008400000000000000000000012345,2026-01-05 06:00,0.98,0.0
CH1008400000000000000000000012346,2026-01-05 06:00,0.87,0.0
CH1008400000000000000000000012347,2026-01-05 06:00,1.29,0.0
CH1008400000000000000000000012348,2026-01-05 06:00,0.91,0.0
CH1008400000000000000000000012349,2026-01-05 06:00,0.88,0.0
CH1008400000000000000000000012350,2026-01-05 06:00,0.66,0.0
CH1008400000000000000000000012351,2026-01-05 06:00,1.0,0.0
CH1008400000000000000000000012352,2026-01-05 06:00,0.76,0.0
CH1008400000000000000000000012353,2026-01-05 06:00,1.14,0.0
CH1008400000000000000000000012354,2026-01-05 06:00,0.7,0.0
CH1008400000000000000000000012355,2026-01-05 06:00,0.63,0.0
CH1008400000000000000000000012356,2026-01-05 06:00,0.91,0.0
CH1008400000000000000000000012345,2026-01-05 07:00,1.27,0.0
CH1008400000000000000000000012346,2026-01-05 07:00,1.12,0.0
CH1008400000000000000000000012347,2026-01-05 07:00,1.3,0.0
CH1008400000000000000000000012348,2026-01-05 07:00,0.89,0.0
CH1008400000000000000000000012349,2026-01-05 07:00,0.87,0.0
CH1008400000000000000000000012350,2026-01-05 07:00,1.13,0.0
CH1008400000000000000000000012351,2026-01-05 07:00,0.83,0.0
CH1008400000000000000000000012352,2026-01-05 07:00,1.34,0.0
CH1008400000000000000000000012353,2026-01-05 07:00,0.79,0.0
CH1008400000000000000000000012354,2026-01-05 07:00,0.88,0.0
CH1008400000000000000000000012355,2026-01-05 07:00,0.7,0.0
CH1008400000000000000000000012356,2026-01-05 07:00,0.78,0.0
CH1008400000000000000000000012345,2026-01-05 08:00,0.93,0.01
CH1008400000000000000000000012346,2026-01-05 08:00,1.0,0.01
CH1008400000000000000000000012347,2026-01-05 08:00,1.38,0.0
CH1008400000000000000000000012348,2026-01-05 08:00,0.87,0.01
CH1008400000000000000000000012349,2026-01-05 08:00,1.16,0.0
CH1008400000000000000000000012350,2026-01-05 08:00,0.83,0.01
CH1008400000000000000000000012351,2026-01-05 08:00,0.88,0.0
CH1008400000000000000000000012352,2026-01-05 08:00,1.23,0.0
CH1008400000000000000000000012353,2026-01-05 08:00,1.26,0.02
CH1008400000000000000000000012354,2026-01-05 08:00,1.23,0.0
CH1008400000000000000000000012355,2026-01-05 08:00,0.76,0.01
CH1008400000000000000000000012356,2026-01-05 08:00,0.72,0.0
CH1008400000000000000000000012345,2026-01-05 09:00,0.7,0.03
CH1008400000000000000000000012346,2026-01-05 09:00,0.88,0.02
CH1008400000000000000000000012347,2026-01-05 09:00,0.77,0.0
CH1008400000000000000000000012348,2026-01-05 09:00,0.4,0.04
CH1008400000000000000000000012349,2026-01-05 09:00,0.53,0.0
CH1008400000000000000000000012350,2026-01-05 09:00,0.82,0.03
CH1008400000000000000000000012351,2026-01-05 09:00,0.66,0.0
CH1008400000000000000000000012352,2026-01-05 09:00,0.61,0.0
